EPIC 219388192 b,Confirmed,36.5,0.09,0.09,,,,0.937,0.042,0.042,5.292569,2.60E-05,2.60E-05,0.0593,0.0029,0.0029,0.1929,0.0019,0.0019,90,0.7,0,,2016,28/10/2016,345.9,1,1,,,,,,,2457346.329,0.00011,0.00011,,,,,,,0,0,15,,,,4267,12,12,1164,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC 219388192,289.3916667,-16.87166669,12.5,,,,,300,24,24,0.03,0.08,0.08,0.99,0.05,0.05,1.01,0.04,0.04,G,3.9,1.9,1.9,5850,85,85,,,2MASS J19173402-1652177
EPIC 220501947 b,Confirmed,0.336,0.012,0.012,,,,0.947,0.005,0.012,4.024866,1.40E-05,1.40E-05,0.0467,0.0017,0.0007,,,,89.24,0.65,0.52,,2018,21/07/2018,,,,,,,,,,2457395.414,1.90E-06,1.90E-06,,,,,,,0.18,0.13,0.13,,,,53.9,2,2,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC 220501947,19.60990001,6.816872239,13.95,,,,,234,2,2,0.14,0.12,0.12,,,,0.71,0.04,0.04,K5 V,,,,4444,70,70,,,2MASS 01182635+0649004
EPIC 220504338,Confirmed,1.28,0.12,0.12,,,,0.91,0.07,0.1,5.817712,4.00E-05,4.00E-05,0.0575,0.0057,0.0074,0,,,86.44,0.042,0.54,,2016,24/11/2016,,,,,,,,,,2457392.886,0.00032,0.00032,,,,,,,,,,,,,143.56,12.9,12.3,1000,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC 220504338,19.45000002,6.702222238,13.68,,,,,553.4,43,59,0.18,0.062,0.062,1.007,0.039,0.049,1.047,0.08,0.11,G,5.9,3.4,2.7,5627,88,88,,,
EPIC 228735255 b,Confirmed,1.019,0.07,0.07,,,,1.095,0.018,0.018,6.5693,2.00E-05,1.70E-05,0.0591,0.0034,0.0034,0.12,0.046,0.056,88.51,0.53,0.69,,2017,04/05/2018,98.88,4.16,3.85,,,,,,,2457588.284,0.00014,0.00014,,,,,,,0.33,0.14,0.14,,,,0.1112,0.0073,0.0076,1114,,,,,,,,,Published in a refereed paper,Primary Transit,,,K2-140 b,,EPIC 228735255,188.1373333,-9.607638907,12.6,,,,,340.24,11.58,11.58,0.12,0.045,0.045,1.005,0.02,0.021,0.987,0.011,0.011,G5,4.22,0.95,0.95,5654,55,55,,,2MASS J12323296-0936274
EPIC 228754001 b,Confirmed,0.495,0.0063,0.0068,,,,1.089,0.006,0.006,9.1708,0.0025,0.0025,0.0916,0.0006,0.0006,0.29,0.049,0.049,77.56,0.51,0.47,,2017,04/05/2018,82.6,4.2,4,,,,2457608.529,0.0087,0.0087,,,,,,,,,,,,,,,,43,1.8,1.8,1586,10,10,,,,,,,Published in a refereed paper,Primary Transit,,,K2-132 b,,EPIC 228754001,182.1664167,-8.747175026,,,,,,,,,-0.11,0.05,0.05,1.19,0.04,0.04,4.11,0.05,0.05,K,5.5,0.4,0.4,4878,70,70,,,
EPIC 246911830 b,Confirmed,1.42,,,,,,1.552,,,2.626657,,,0.0404,,,,,,88.67,,,,2018,20/06/2018,,,,,,,,,,2457820.738,,,,,,,,,0.12,,,,,,178,,,1957,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,EPIC 246911830,76.86666668,16.86750002,12.69,,,,,676,19,19,-0.14,0.15,0.15,1.39,0.06,0.06,1.69,0.03,0.03,F6V,1.9,0.3,0.3,6367,250,250,,,
EPIC 248545986 b,Confirmed,0.0044,,,,,,0.098,,,5.24,,,0.0441,,,,,,88.89,,,,2018,06/06/2018,,,,,,,,,,2453075.191,,,,,,,,,0.44,,,,,,,,,502,,,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 248545986,160.5958333,4.441388904,9,,,,,49,,,-0.1,,,0.4,,,0.36,,,,,,,3420,,,,,
EPIC 248545986 c,Confirmed,0.0028,0.0009,0.0009,,,,0.089,0.009,0.009,7.775,0.001,0.001,0.0576,0.0009,0.0009,,,,88.77,0.57,0.7,,2018,06/06/2018,,,,,,,,,,2453083.86,,,,,,,,,0.73,0.39,0.24,,,,,,,427,19,24,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 248545986,160.5958333,4.441388904,9,,,,,49,,,-0.1,,,0.4,,,0.36,,,,,,,3420,,,,,
EPIC 248545986 d,Confirmed,0.0041,0.0013,0.0013,,,,0.098,0.009,0.009,10.115,0.001,0.001,0.0685,0.0012,0.0012,,,,89.43,0.45,0.38,,2018,06/06/2018,,,,,,,,,,2453075.381,,,,,,,,,0.39,0.25,0.25,,,,,,,399,15,18,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 248545986,160.5958333,4.441388904,9,,,,,49,,,-0.1,,,0.4,,,0.36,,,,,,,3420,,,,,
EPIC 249801827 b,Confirmed,5,0,0,5,,,0.178,0.009,0.018,6.034,0.001,0.001,0.0513,0.0009,0.0009,,,,89.26,0.64,0.51,,2018,06/06/2018,,,,,,,,,,2453163.825,,,,,,,,,0.28,0.2,0.2,,,,,,,586,18,24,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 249801827,227.85,17.8752778,13.92,,,,,70,3,3,-0.1,0.1,0.1,0.58,0.01,0.01,0.54,0.01,0.01,,,,,3810,17,17,,,
EPIC 249801827 c,Confirmed,0.0145,0.0009,0.0022,,,,0.161,0.009,0.027,20.523,0.001,0.001,0.1159,0.002,0.002,,,,89.66,0.26,0.22,,2018,06/06/2018,,,,,,,,,,2453172.722,,,,,,,,,0.29,0.19,0.18,,,,,,,389,17,19,,,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,,EPIC 249801827,227.85,17.8752778,13.92,,,,,70,3,3,-0.1,0.1,0.1,0.58,0.01,0.01,0.54,0.01,0.01,,,,,3810,17,17,,,
GJ 1132 b,Confirmed,0.0051,0.0017,0.0017,0.0051,0.0017,0.0017,0.103,0.0098,0.0098,1.62893,3.10E-05,3.10E-05,0.0154,0.0015,0.0015,0,,,,,,,2015,15/07/2016,,,,,,,,,,2457184.558,0.00032,0.00032,,,,,,,0.38,0.14,0.14,,,,2.76,0.92,0.92,580,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,"CO2, H2, N2, O2",GJ 1132,153.7166667,-47.15666668,13.5,,,,,12.04,0.24,0.24,-0.12,0.15,0.15,0.181,0.019,0.019,0.207,0.016,0.016,M3.5,5,0,10,3270,140,140,,,
GJ 1132 c,Confirmed,0.00831,0.00138,0.00138,0.00831,0.00138,0.00138,,,,8.929,0.01,0.01,0.0476,0.0017,0.0017,0.27,0.27,0,,,,,2018,12/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,2.57,0.39,0.39,579,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,,,,GJ 1132,153.7166667,-47.15666668,13.5,,,,,12.04,0.24,0.24,-0.12,0.15,0.15,0.181,0.019,0.019,0.207,0.016,0.016,M3.5,5,0,10,3270,140,140,,,
GJ 1214 b,Confirmed,0.020325331,0.003114873,0.003114873,,,,0.23820187,1.070570204,1.070570204,1.58040482,1.80E-07,1.80E-07,0.01411,0.00032,0.00032,0.27,0.27,0,88.17,0.54,0.54,0.001077,2009,21/05/2014,,,,,,,,,,2455391.654,2.80E-05,2.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,GJ 1214,258.8291667,4.9638889,14.71,,,,,13,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6,3,3,3026,150,150,,,
GJ 3470 b,Confirmed,0.043753329,0.005139317,0.005145313,0.043734072,0.005128528,0.005128528,0.373807429,0.052636368,0.052636368,3.33671,5.00E-05,5.00E-05,0.03557,0.001,0.001,,,,88.3,0.5,0.5,,2012,05/11/2013,,,,,,,,,,2456090.477,0.00015,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,GJ 3470,119.775,15.3916667,12.27,,,,,29.28,1.7,2.1,0.2,0.1,0.1,0.539,0.047,0.047,0.55,0.012,0.012,M1.5,1,0.7,0.7,3600,100,100,,,
GJ 436 b,Confirmed,0.07,0.0052,0.0052,0.07,0.0052,0.0052,0.38,,,2.64394,9.85E-05,9.85E-05,0.02887,0.00095,0.00095,0.1912,0.0571,0.0449,85.8,0.25,0.25,0.00283,2004,19/12/2017,354.4,15.3,15.3,2452992.1,,,,,,2454221.616,0.00012,0.00012,,,,72,24,33,,,,,,,18.07,1.03,1.03,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Theoretical,,"CO2, CH4, H, H2O, CO",GJ 436,175.5458333,26.7063889,10.68,,,,,10.2,,,-0.32,0.12,0.12,0.452,0.012,0.012,0.464,0.011,0.011,M2.5,6,5,5,3684,55,55,,,
GJ 9827 b,Confirmed,0.0258,0.00481,0.00481,,,,0.146,0.0016,0.0016,1.2089819,1.30E-05,1.30E-05,0.0211,0.002,0.002,0,,,85.8,1,1,,2017,07/11/2017,,,,,,,,,,2457738.827,0.00047,0.00047,,,,,,,0.57,0.013,0.013,,,,6.44,1.2,1.2,1043.5,36,36,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,GJ 9827,352.1041667,-1.286388897,10.4,,,,,30.3,1.6,1.6,-0.28,0.12,0.12,0.659,0.06,0.06,0.651,0.065,0.065,K6V,,,,4255,110,110,,,
GJ 9827 c,Confirmed,0.0079,0.0069,0.0069,,,,0.115,0.015,0.015,3.648086,0.0001,0.0001,0.044,0.003,0.003,,,,87.8,0.57,0.57,,2017,07/11/2017,,,,,,,,,,2457738.552,0.0014,0.0014,,,,,,,0.53,0.14,0.14,,,,1.36,1.2,1.2,721.9,25,25,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,GJ 9827,352.1041667,-1.286388897,10.4,,,,,30.3,1.6,1.6,-0.28,0.12,0.12,0.659,0.06,0.06,0.651,0.065,0.065,K6V,,,,4255,110,110,,,
GJ 9827 d,Confirmed,0.012,0.0082,0.0082,,,,0.186,0.027,0.027,6.201472,0.00013,0.00013,0.0627,0.005,0.005,0,,,87.39,0.23,0.23,,2017,07/11/2017,,,,,,,,,,2457740.961,0.00085,0.00085,,,,,,,0.91,0.09,0.09,,,,1.73,1.2,1.2,604.9,20,20,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,GJ 9827,352.1041667,-1.286388897,10.4,,,,,30.3,1.6,1.6,-0.28,0.12,0.12,0.659,0.06,0.06,0.651,0.065,0.065,K6V,,,,4255,110,110,,,
HAT-P-1 b,Confirmed,0.525,0.019,0.019,,,,1.319,0.019,0.019,4.46529976,5.50E-07,5.50E-07,0.05561,0.00083,0.00083,0.067,inf,nan,85.634,0.056,0.056,0.000398,2006,30/04/2015,360,,,,,,,,,2453979.932,0.00024,0.00024,,,,,,,,,,,,,,,,1322,,,,,,,,,Published in a refereed paper,Primary Transit,,,,"C, O I, H2O, K",HAT-P-1,344.4458333,38.675,10.4,,,,,139,20,20,0.13,0.008,0.008,1.151,0.052,0.052,1.174,0.03,0.03,GOV,3.6,,,5980,49,49,,,
HAT-P-10 b,Confirmed,0.46,0.028,0.028,,,,1.045,0.033,0.033,3.722469,6.70E-06,6.70E-06,0.0439,0.0009,0.0009,0,,,89.8,0.1,0.1,0.000351,2008,24/07/2018,,,,,,,,,,2456308.236,0.000107,0.000107,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Primary Transit,,,WASP-11 b,,HAT-P-10,47.3708333,30.6736111,11.89,,,,,125,5,5,0.13,0.08,0.08,0.82,0.03,0.03,0.81,0.02,0.02,K3V,11.2,4.1,4.1,4980,60,60,,,WASP-11
HAT-P-11 b,Confirmed,0.082434006,0.008998521,0.008998521,,,,0.421983089,1.338212754,1.338212754,4.887802443,3.00E-08,3.00E-08,0.053,0.0008,0.0008,0.265,0.0009,0.0003,89.05,0.09,0.15,0.001395,2009,02/11/2016,198,0.094,0.2,,,,,,,2454605.891,0.00032,0.00032,,,,,,,0.209,0.032,0.019,,,,,,,750,,,,,,,,,Submitted to a professional journal,Primary Transit,,,,,HAT-P-11,297.7083333,48.0808333,9.59,,,,,38,1.3,1.3,0.31,0.05,0.05,0.81,0.03,0.03,0.75,0.02,0.02,K4,6.5,4.1,4.1,4780,50,50,,,
HAT-P-12 b,Confirmed,0.210489885,0.013183148,0.013183148,,,,0.954591765,0.020519262,2.854853876,3.2130598,2.10E-06,2.10E-06,0.0384,0.0003,0.0003,0,,,,,,0.000269,2009,21/05/2014,,,,,,,,,,2454419.196,0.0002,0.0002,,,,,,,,,,,,,,,,,,,1000,,,,,,Submitted to a professional journal,Primary Transit,,,,,HAT-P-12,209.3916667,43.4936111,12.84,,,,,142.5,3.3,3.3,-0.29,0.05,0.05,0.73,0.02,0.02,0.7,0.01,0.01,,2.5,2,2,4650,60,60,,,
HAT-P-13 b,Confirmed,0.85,0.038,0.038,,,,1.28,0.079,0.079,2.916243,3.00E-06,3.00E-06,0.0426,0.0012,0.0012,0.0142,0.0044,0.0044,83.3,0.62,0.62,0.000199,2009,05/01/2017,223,38,38,,,,,,,2455176.539,0.00034,0.00034,2454779.931,0.0003,0.0003,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-13,129.8833333,47.3519444,10.62,,,,,214,12,12,0.43,0.08,0.08,1.22,0.1,0.1,1.56,0.08,0.08,G4,5,0.8,0.8,5638,90,90,,,
HAT-P-14 b,Confirmed,2.2,0.04,0.04,,,,1.2,0.04,0.04,4.627657,5.00E-06,5.00E-06,0.0594,0.0004,0.0004,0.095,0.011,0.011,83.2,0.2,0.2,0.00029,2010,17/01/2017,99,4,4,,,,,,,2455134.439,0.00027,0.00027,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,WASP-27 b,,HAT-P-14,260.1166667,38.2422222,9.98,,,,,205,11,11,0.11,0.08,0.08,1.386,0.045,0.045,1.468,0.054,0.054,F,1.3,0.4,0.4,6600,90,90,,,
HAT-P-15 b,Confirmed,1.946,0.066,0.066,,,,1.072,0.043,0.043,10.863502,27,27,0.0964,0.0014,0.0014,0.19,0.019,0.019,89.1,0.2,0.2,0.000507,2010,31/05/2010,262,1,1,,,,,,,2454638.56,0.00048,0.00048,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-15,66.25,39.4605556,12.16,,,,,190,8,8,0.22,0.08,0.08,1.013,0.043,0.043,1.08,0.043,0.043,G5,6.8,1.6,1.6,5568,90,90,,,
HAT-P-16 b,Confirmed,4.193,0.094,0.094,,,,1.289,0.066,0.066,2.77596,3.00E-06,3.00E-06,0.0413,0.0004,0.0004,0.036,0.004,0.004,86.6,0.7,0.7,0.000176,2010,22/07/2013,214,8,8,,,,,,,2455027.593,0.00031,0.00031,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-16,9.575,42.4630556,10.8,,,,,235,10,10,0.17,0.08,0.08,1.218,0.039,0.039,1.237,0.054,0.054,F8,2,0.8,0.8,6158,80,80,,,
HAT-P-17 b,Confirmed,0.534,0.018,0.018,,,,1.01,,,10.338523,,,0.0882,,,0.346,,,89.2,,,0.00098,2010,31/05/2013,201,,,,,,,,,2454804.246,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-17,324.5375,30.4886111,10.54,,,,,90,3,3,0,,,0.857,0.039,0.039,0.837,,,K,7.8,,,5246,,,,,
HAT-P-18 b,Confirmed,0.183,0.032,0.034,,,,0.947,0.044,0.044,5.508029,4.20E-06,4.20E-06,0.0559,0.0007,0.0007,0.106,0.084,0.15,88.79,0.21,0.21,0.000337,2010,12/11/2015,120,56,56,,,,,,,2454715.023,0.00039,0.00039,2454717.65,0.13,0.13,132,15,15,0.324,0.057,0.057,,,,,,,841,,,,,,,,2.734,Published in a refereed paper,Primary Transit,,,HAT-18b,,HAT-P-18,256.35,33.0125,12.76,,,,,166,9,9,0.1,8,8,0.77,0.031,0.031,0.717,0.026,0.026,K,12.4,6.4,6.4,4870,50,50,,,
HAT-P-19 b,Confirmed,0.292,0.018,0.018,,,,1.132,0.072,0.072,4.008784,7.00E-07,7.00E-07,0.0466,0.0008,0.0008,0.067,0.042,0.042,88.51,0.22,0.22,0.000217,2010,26/08/2015,256,77,77,,,,,,,2455091.535,0.00015,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-19,9.5166667,34.7116667,12.9,,,,,215,15,15,0.23,0.08,0.08,0.842,0.042,0.042,0.82,0.048,0.048,K,8.8,5.2,5.2,4990,130,130,,,
HAT-P-2 b,Confirmed,8.74,0.26,0.26,,,,0.951,0.053,0.053,5.6334729,6.10E-06,6.10E-06,0.0674,0.00081,0.00081,0.5171,0.0033,0.0033,90,0.93,0.93,0.000571,2007,20/09/2012,185.22,0.95,0.95,2454213.479,0.003,0.003,,,,2454387.494,0.00074,0.00074,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-2,245.15,41.0480556,8.71,,,,,118,8,8,0.04,0.05,0.05,1.34,0.09,0.09,1.54,0.12,0.12,F8,2.7,0.5,0.5,6414,51,51,,,
HAT-P-20 b,Confirmed,7.246,0.187,0.187,,,,0.867,0.033,0.033,2.875317,4.00E-06,4.00E-06,0.0361,0.0005,0.0005,0.015,0.0005,0.0005,81.9,0.1,0.1,0.000516,2010,13/02/2017,317,130,130,,,,,,,2456708.356,8.80E-05,8.80E-05,,,,172,6.9,6.9,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-20,111.9166667,24.3363889,11.34,,,,,70,3,3,0.35,0.08,0.08,0.756,0.028,0.028,0.694,0.21,0.21,K7,6.7,3.8,3.8,4595,80,80,,,
HAT-P-21 b,Confirmed,4.063,0.161,0.161,,,,1.024,0.092,0.092,4.124461,7.00E-06,7.00E-06,0.0494,0.0007,0.0007,0.228,0.016,0.016,87.2,0.7,0.7,0.000194,2010,28/09/2014,300,3,3,,,,,,,2454996.413,0.00069,0.00069,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-21,171.275,41.0280556,11.46,,,,,254,19,19,0.01,0.08,0.08,0.947,0.042,0.042,1.105,0.083,0.083,G3,10.2,2.5,2.5,5588,80,80,,,
HAT-P-22 b,Confirmed,2.147,0.061,0.061,,,,1.08,0.058,0.058,3.21222,9.00E-06,9.00E-06,0.0414,0.0005,0.0005,0.016,0.009,0.009,73.6,3.7,3.7,0.000505,2010,20/08/2015,156,66,66,,,,,,,2456706.589,0.0009,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-22,155.6833333,50.1283333,9.73,,,,,82,3,3,0.24,0.08,0.08,0.916,0.035,0.035,1.04,0.044,0.044,G5,12.4,2.6,2.6,5302,80,80,,,
HAT-P-23 b,Confirmed,2.09,0.11,0.11,,,,1.368,0.09,0.09,1.212884,2.00E-05,2.00E-05,0.0232,0.0002,0.0002,0.106,0.044,0.044,85.1,1.5,1.5,5.90E-05,2010,20/05/2011,118,25,25,,,,,,,2454852.265,0.00018,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-23,306.125,16.7622222,11.94,,,,,393,25,25,0.16,0.03,0.03,1.13,0.05,0.05,1.29,0.05,0.05,G5,4,1,1,5924,30,30,,,
HAT-P-24 b,Confirmed,0.685,0.033,0.033,,,,1.242,0.067,0.067,3.35524,7.00E-06,7.00E-06,0.0465,0.0006,0.0006,0.067,0.024,0.024,88.6,0.7,0.7,0.000152,2010,05/07/2012,197,36,36,,,,,,,2455216.977,0.00028,0.00028,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-24,108.825,14.2622222,11.82,,,,,306,20,20,-0.16,0.08,0.08,1.191,0.042,0.042,1.317,0.068,0.068,F8,2.8,0.6,0.6,6373,80,80,,,
HAT-P-25 b,Confirmed,0.567,,,,,,1.19,,,3.652836,,,0.0466,,,0.032,,,87.6,,,0.000157,2010,31/05/2013,271,,,,,,,,,2455176.852,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-25,48.4375,25.1975,13.19,,,,,297,13,13,0.31,0.08,0.08,1.01,0.032,0.032,0.959,0.037,0.037,G5,3.2,2.3,2.3,5500,80,80,,,
HAT-P-26 b,Confirmed,0.058521851,0.007173646,0.007173646,,,,0.564725782,0.051744227,0.051744227,4.234516,1.50E-05,1.50E-05,0.0479,0.0006,0.0006,0.124,0.06,0.06,88.6,0.9,0.9,0.000357,2010,04/07/2017,54,165,165,,,,,,,2455304.651,0.00035,0.00035,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Primary Transit,,,,H2O,HAT-P-26,213.1564042,4.06003612,11.74,,,,,134,8,8,-0.04,0.08,0.08,0.816,0.033,0.033,0.788,0.043,0.043,K1,9,4.9,4.9,5079,88,88,,,
HAT-P-27 b,Confirmed,0.66,0.033,0.033,,,,1.055,0.036,0.036,3.0395803,1.50E-06,1.50E-06,0.0403,0.0005,0.0005,0.078,0.047,0.047,85.08,0.07,0.07,0.000198,2011,24/07/2018,63,64,64,,,,,,,2455186.02,0.00044,0.00044,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,WASP-40 b,,HAT-P-27,222.7666667,5.9472222,12.21,,,,,204,14,14,0.29,0.1,0.1,0.945,0.035,0.035,0.898,0.039,0.039,G8,4.4,2.6,2.6,5300,90,90,,,WASP-40
HAT-P-28 b,Confirmed,0.626,0.037,0.037,,,,1.212,0.082,0.113,3.257215,7.00E-06,7.00E-06,0.0434,0.0007,0.0007,0.051,0.033,0.033,88,0.9,0.9,0.00011,2011,25/05/2014,233,90,90,,,,,,,2455417.598,0.00053,0.00053,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-28,13,34.7283333,13.03,,,,,395,26,26,0.12,0.08,0.08,1.025,0.047,0.047,1.103,0.069,0.069,G3,6.1,1.9,1.9,5680,90,90,,,
HAT-P-29 b,Confirmed,0.778,0.04,0.076,,,,1.107,0.082,0.136,5.723186,4.90E-05,4.90E-05,0.0667,0.0008,0.0008,0.095,0.047,0.047,87.1,0.7,0.5,0.000207,2011,30/05/2014,169,30,30,,,,,,,2455197.575,0.00181,0.00181,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-29,33.1291667,51.7788889,11.9,,,,,322,21,21,0.21,0.08,0.08,1.207,0.046,0.046,1.224,0.075,0.075,F8,2.2,1,1,6087,88,88,,,
HAT-P-3 b,Confirmed,0.591,0.018,0.018,,,,0.827,0.055,0.055,2.899703,5.40E-05,5.40E-05,0.03866,0.00041,0.00041,0,0,0,87.07,0.55,0.55,0.000297,2007,07/05/2013,,,,,,,,,,2454856.701,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-3,206.0958333,48.0286111,11.86,,9.936,9.542,9.448,130,10,10,0.41,0.08,0.08,0.917,0.03,0.03,0.799,0.039,0.039,K,1.6,1.3,1.3,5224,69,69,,,
HAT-P-30 b,Confirmed,0.711,0.028,0.028,,,,1.34,0.065,0.065,2.810595,5.00E-06,5.00E-06,0.0419,0.0005,0.0005,0.035,0.024,0.024,83.6,0.4,0.4,0.000217,2011,24/07/2018,252,84,84,,,,,,,2455456.466,0.00037,0.00037,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,WASP-51 b,,HAT-P-30,123.95,5.8366667,10.42,,,,,193,8,8,-0.08,0.08,0.08,1.18,0.03,0.03,1.33,0.03,0.03,F,1,0.5,0.5,6250,100,100,,,WASP-51
HAT-P-31 b,Confirmed,2.171,0.077,0.105,,,,1.07,0.16,0.24,5.005425,9.20E-05,9.10E-05,0.055,0.015,0.015,0.245,0.0045,0.0045,87.1,2.7,2.7,0.000155,2011,25/05/2014,274.3,1.8,1.8,,,,,,,2454320.887,0.0053,0.0053,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-31,271.5375,26.4266667,11.66,,,,,354,51,51,0.15,0.08,0.08,1.218,0.063,0.063,1.36,0.18,0.18,,3.17,1.11,1.11,6065,100,100,,,
HAT-P-32 b,Confirmed,0.941,0.166,0.166,,,,2.037,0.099,0.099,2.150009,1.00E-06,1.00E-06,0.0344,0.0007,0.0007,0.163,0.061,0.061,88.7,0.6,0.6,0.000108,2011,30/05/2014,52,29,29,,,,,,,2454416.146,9.00E-05,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-32,31.04166667,46.6877778,11.29,,,,,320,16,16,-0.16,0.08,0.08,1.176,0.07,0.07,1.387,0.067,0.067,F/G,3.8,0.5,0.5,6001,88,88,,,
HAT-P-33 b,Confirmed,0.763,0.117,0.117,,,,1.827,0.29,0.29,3.474474,1.00E-06,1.00E-06,0.0503,0.0011,0.0011,0.148,0.081,0.081,86.7,1.2,1.2,0.00012,2011,31/05/2013,96,119,119,,,,,,,2455100.503,0.00023,0.00023,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-33,113.1833333,33.835,11.89,,,,,419,66,66,0.05,0.08,0.08,1.403,0.096,0.096,1.777,0.28,0.28,F,2.4,0.4,0.4,6401,88,88,,,
HAT-P-34 b,Confirmed,3.328,0.211,0.211,,,,1.107,0.092,0.092,5.452654,1.60E-05,1.60E-05,0.0677,0.0008,0.0008,0.441,0.052,0.052,87.1,1.2,1.2,0.000263,2012,05/07/2012,20,14,14,,,,,,,2455431.596,0.00055,0.00055,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-34,303.1958333,18.105,10.16,,,,,257,17,17,0.08,0.05,0.05,1.36,0.01,0.01,1.45,0.11,0.11,,1.7,0.5,0.5,6509,51,51,,,
HAT-P-35 b,Confirmed,1.054,0.033,0.033,,,,1.332,0.098,0.098,3.646706,2.10E-05,2.10E-05,0.0498,0.0006,0.0006,0.025,0.018,0.018,87.3,1,1,9.30E-05,2012,09/01/2018,248,93,93,,,,,,,2455578.661,0.0005,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-35,123.25,4.7869444,12.46,,,,,535,32,32,0.11,0.08,0.08,1.236,0.048,0.048,1.435,0.084,0.084,,3.5,0.5,0.5,6096,88,88,,,
HAT-P-36 b,Confirmed,1.832,0.099,0.099,,,,1.264,0.071,0.071,1.327347,3.00E-06,3.00E-06,0.0238,0.0004,0.0004,0.063,0.032,0.032,86,1.3,1.3,7.50E-05,2012,14/01/2012,95,63,63,,,,,,,2455565.181,0.0002,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,HAT-P-36,188.2625,44.9152778,12.26,,,,,317,17,17,0.26,0.08,0.08,1.022,0.049,0.049,1.096,0.056,0.056,,6.6,1.8,1.8,5580,100,100,,,
